id,display_name,version_updated_on,new_external_id,old_external_id,diff_external_id
602,Larynx,2024-07-11T23:34:05.991681Z,38800517-73a3-4111-9ecb-9180560ce16c,MSF-AAAAAA000000000000001002,New External ID
1540,End of care-Treatment complete,2024-07-11T23:34:05.308341Z,0ccf8204-620e-4b85-928f-b39e369b9f13,MSF-AAAAAA000000000000001940,New External ID
603,Lateral surface of knee,2024-07-11T23:34:04.641377Z,1094112e-bd52-4a8a-b897-eb6402f7243d,MSF-AAAAAA000000000000001003,New External ID
1541,End of care-Treatment interrupted,2024-07-11T23:34:03.917263Z,4f94de4f-7313-4428-bc9c-35b8bb440090,MSF-AAAAAA000000000000001941,New External ID
604,Lateral condylar surface of elbow,2024-07-11T23:34:03.250447Z,93e49c78-f6e3-4343-aebb-30323dd54861,MSF-AAAAAA000000000000001004,New External ID
605,Side of neck,2024-07-11T23:34:02.558582Z,7e130c42-4623-4d86-b9d2-2526e7c30dce,MSF-AAAAAA000000000000001005,New External ID
606,Lateral plantar nerve,2024-07-11T23:34:01.876663Z,8537d377-1300-4714-ad1e-9b0fea9778fe,MSF-AAAAAA000000000000001006,New External ID
608,Anterior surface of lower leg,2024-07-11T23:34:01.164396Z,d58537a5-697b-404d-81da-c057b72fe3cc,MSF-AAAAAA000000000000001008,New External ID
1546,Years,2024-07-11T23:34:00.504741Z,d072c3ed-f4bb-41db-a592-de4b439802d2,MSF-AAAAAA000000000000001946,New External ID
61,Reason for referral,2024-07-11T23:33:59.697943Z,53b450aa-d27c-4c2f-9a4e-98513bbe645f,MSF-AAAAAA000000000000000461,New External ID
1547,Months,2024-07-11T23:33:58.874384Z,4a7bad32-1638-4aab-b440-64a92524dbd1,MSF-AAAAAA000000000000001947,New External ID
610,Lower eyelid,2024-07-11T23:33:58.149842Z,fde53fcf-d5cf-4f45-8045-600fa65b470e,MSF-AAAAAA000000000000001010,New External ID
1548,Cured,2024-07-11T23:33:57.439277Z,4afad5ca-6b49-4fc2-9dca-4468f5f3a3f6,MSF-AAAAAA000000000000001948,New External ID
611,Lower limb,2024-07-11T23:33:56.728780Z,54f2e160-1dda-4a2e-9a85-84bb5d0a06ba,MSF-AAAAAA000000000000001011,New External ID
1549,Failure,2024-07-11T23:33:56.041738Z,d2eb1634-64e3-4b0b-a185-44258e5d7273,MSF-AAAAAA000000000000001949,New External ID
612,Lower limb peripheral nerve,2024-07-11T23:33:55.370327Z,cadc53f6-f288-42b1-8de1-4ab4934d0100,MSF-AAAAAA000000000000001012,New External ID
155,Cutaneous leishmaniasis,2024-07-11T23:33:54.633415Z,a87831c6-7cf0-462a-8600-40e43a222d00,MSF-AAAAAA000000000000000555,New External ID
613,Lower lip,2024-07-11T23:33:53.871640Z,89f8ebf5-b5cd-47f2-9115-3f808b50bc95,MSF-AAAAAA000000000000001013,New External ID
614,Mandibule,2024-07-11T23:33:53.123553Z,0d3f6d43-18e2-41c3-b18d-7df2db94a67d,MSF-AAAAAA000000000000001014,New External ID
1551,Discharge without treatment completion or referral possible,2024-07-11T23:33:52.455635Z,b3d4cae8-c6a1-4cd5-8a7f-52f5673327d2,MSF-AAAAAA000000000000001951,New External ID
615,Lumbar vertebra,2024-07-11T23:33:51.747006Z,48c3e01d-c960-41fb-abe3-b1b9796b2cd7,MSF-AAAAAA000000000000001015,New External ID
616,Maxilla,2024-07-11T23:33:50.966740Z,fde887ed-8d38-4b8f-a87b-61a36c159f55,MSF-AAAAAA000000000000001016,New External ID
617,Maxillary nerve,2024-07-11T23:33:50.285141Z,b37c5efc-7812-476b-812e-b15e450b5756,MSF-AAAAAA000000000000001017,New External ID
1554,Employed,2024-07-11T23:33:49.608959Z,a6629bc2-e5c4-4b76-a59c-1062074759be,MSF-AAAAAA000000000000001954,New External ID
618,Medial condylar surface of elbow,2024-07-11T23:33:48.903108Z,7f38960f-01f9-455d-ac59-85736660a779,MSF-AAAAAA000000000000001018,New External ID
619,Medial plantar nerve,2024-07-11T23:33:48.232379Z,9fece5de-fff3-4e6f-b2f0-f72828b8fb4c,MSF-AAAAAA000000000000001019,New External ID
62,Reason for referral (text),2024-07-11T23:33:47.461594Z,b7fdcd18-fc30-4b5d-82b2-bb0eec31f0e4,MSF-AAAAAA000000000000000462,New External ID
621,Metacarpal bone,2024-07-11T23:33:46.796372Z,08375610-f714-4205-9ed7-7568ea5ab49f,MSF-AAAAAA000000000000001021,New External ID
622,Metatarsal,2024-07-11T23:33:46.146014Z,8f0c3614-735f-4d50-ae94-91c621991bdb,MSF-AAAAAA000000000000001022,New External ID
156,Death of unknown cause,2024-07-11T23:33:45.468439Z,2967d90a-0c69-4150-89df-2398a5e332ed,MSF-AAAAAA000000000000000556,New External ID
623,Mouth,2024-07-11T23:33:44.370663Z,3b6cddd9-8cf4-47c6-bb5d-cb05b6739b34,MSF-AAAAAA000000000000001023,New External ID
1561,AST 6 months,2024-07-11T23:33:43.659723Z,0ad909bc-afe5-486b-8378-4b9f566a0e6a,MSF-AAAAAA000000000000001961,New External ID
625,Nose,2024-07-11T23:33:43.022440Z,e0247964-e9c4-4ed8-87a0-c18c0e55581d,MSF-AAAAAA000000000000001025,New External ID
1562,PLT 6 months,2024-07-11T23:33:42.225009Z,bc488607-a8b8-4f2a-8025-53958339ece9,MSF-AAAAAA000000000000001962,New External ID
626,Palm hand,2024-07-11T23:33:41.344982Z,770cfd01-9568-4566-83f2-185df7391ce1,MSF-AAAAAA000000000000001026,New External ID
1564,GFR 6 months,2024-07-11T23:33:40.570626Z,74210b17-878b-4d44-a158-9fa53bd4a8ad,MSF-AAAAAA000000000000001964,New External ID
629,Perineum,2024-07-11T23:33:39.857652Z,7b6e3b71-5476-42f1-b9fa-26e2a982253e,MSF-AAAAAA000000000000001029,New External ID
1566,Chronic non-psychotic brain syndrome,2024-07-11T23:33:39.132860Z,d9483b20-cd09-47ab-bd65-901036f27af1,MSF-AAAAAA000000000000002226,New External ID
63,Referring facility,2024-07-11T23:33:38.478937Z,01f4077f-71c7-4de4-ac41-461d5b647225,MSF-AAAAAA000000000000000463,New External ID
630,Peroneal nerve,2024-07-11T23:33:37.772860Z,11ea2f3e-2947-4db1-9934-c41b1f0575cf,MSF-AAAAAA000000000000001030,New External ID
631,Retroauricular sulcus,2024-07-11T23:33:37.069809Z,1574b81c-91d4-4a79-bd1f-e13c9bd4dc71,MSF-AAAAAA000000000000001031,New External ID
632,Posterior elbow,2024-07-11T23:33:36.326940Z,038282bb-d945-4f6f-9351-80277c35e1bb,MSF-AAAAAA000000000000001032,New External ID
157,Deformity of nose,2024-07-11T23:33:35.510801Z,bd76c3e5-a535-4e0d-b5a4-3dc496c94902,MSF-AAAAAA000000000000000557,New External ID
1570,Encounter start time,2024-07-11T23:33:34.663806Z,966c2208-5dac-4c5e-9028-8f727c1c2558,MSF-AAAAAA000000000000002304,New External ID
634,Dorsal aspect of wrist,2024-07-11T23:33:34.008746Z,f378c76c-18e9-4abc-8d09-7c36c4f65727,MSF-AAAAAA000000000000001034,New External ID
635,Pubis,2024-07-11T23:33:33.245225Z,af4f28b9-555a-4fb9-94f6-878a364df9ef,MSF-AAAAAA000000000000001035,New External ID
636,Radial head,2024-07-11T23:33:32.516112Z,497347ca-0f3b-4022-94fa-779b5ca4aefc,MSF-AAAAAA000000000000001036,New External ID
1573,Epidural anesthesia,2024-07-11T23:33:31.695648Z,0f1b5ddb-89d3-4cb0-9ee1-6da1ef49ed85,MSF-AAAAAA000000000000002307,New External ID
1574,Intravenous regional block,2024-07-11T23:33:30.995330Z,0853cc2e-11c3-4eba-a6ca-f4d16b1869f3,MSF-AAAAAA000000000000002308,New External ID
64,Referring facility name,2024-07-11T23:33:30.250829Z,236e78dc-f959-4bd1-9016-c644435bd719,MSF-AAAAAA000000000000000464,New External ID
641,Rib,2024-07-11T23:33:29.490197Z,2b2dc603-dc34-49a0-957a-e4cac63a1b1e,MSF-AAAAAA000000000000001041,New External ID
1578,Local anesthesia,2024-07-11T23:33:28.831612Z,d55cc5f0-b014-4c00-ab13-dfb81835e26b,MSF-AAAAAA000000000000002312,New External ID
1579,Passive drain,2024-07-11T23:33:28.128017Z,b1ffcb8d-98d6-4ef4-bf87-1cf3e637af09,MSF-AAAAAA000000000000002313,New External ID
642,Sacrum,2024-07-11T23:33:27.320296Z,c312e9fd-b077-4185-9406-850583afbf2e,MSF-AAAAAA000000000000001042,New External ID
643,Scalp,2024-07-11T23:33:26.603459Z,03f24f75-2edc-4fda-a0b7-9996999e71f6,MSF-AAAAAA000000000000001043,New External ID
158,Dehydration,2024-07-11T23:33:25.928948Z,daffa400-6159-412a-b902-8b3e9e3edd81,MSF-AAAAAA000000000000000558,New External ID
1580,Procedure site,2024-07-11T23:33:25.216850Z,60142b4c-554d-4453-8121-11f97ab8fecd,MSF-AAAAAA000000000000002314,New External ID
645,Sciatic nerve,2024-07-11T23:33:24.508175Z,76d1c117-e3c7-411c-a8b3-78cce8ca5a09,MSF-AAAAAA000000000000001045,New External ID
647,Shoulder joint,2024-07-11T23:33:23.809741Z,62b83d10-802b-4660-92d6-374331523c10,MSF-AAAAAA000000000000001047,New External ID
1583,Specimen sent to Lab,2024-07-11T23:33:23.181834Z,eb79b729-6d9b-484a-935b-bbe12d993f89,MSF-AAAAAA000000000000002317,New External ID
648,Skull,2024-07-11T23:33:22.405757Z,0e2e9497-b9de-40e0-a957-828014494b3c,MSF-AAAAAA000000000000001048,New External ID
649,Sternoclavicular joint,2024-07-11T23:33:21.666424Z,243b9545-9395-4d95-9079-3f6bb179528c,MSF-AAAAAA000000000000001049,New External ID
1585,Blood transfusion,2024-07-11T23:33:20.972588Z,550f0ba6-b763-4501-9e24-19607031110f,MSF-AAAAAA000000000000002319,New External ID
65,Wound dehiscence,2024-07-11T23:33:20.332581Z,ebf8a50a-0b5c-4bd2-8c5c-e3ae2b5c8071,MSF-AAAAAA000000000000000465,New External ID
650,Sternum,2024-07-11T23:33:19.570895Z,a716d12d-2c86-4ee5-a725-436c58324d75,MSF-AAAAAA000000000000001050,New External ID
651,Stump,2024-07-11T23:33:18.901273Z,88f2fd91-d356-4dad-80d2-808f82c4cb94,MSF-AAAAAA000000000000001051,New External ID
652,Tarsal bone,2024-07-11T23:33:18.221623Z,6f78772d-d2f5-4f69-b2ae-1aa68761db6c,MSF-AAAAAA000000000000001052,New External ID
1589,Intraoperative death,2024-07-11T23:33:17.495198Z,c482fce5-e69c-492b-8687-77e5b53ef92e,MSF-AAAAAA000000000000002323,New External ID
159,Delayed union of fracture,2024-07-11T23:33:16.656427Z,8caa8b5d-b504-4f1e-a936-3d62d5ce4ab4,MSF-AAAAAA000000000000000559,New External ID
654,Anterior surface of thigh,2024-07-11T23:33:15.958044Z,03fa3f58-dee2-4322-8a2a-6344a9ddb572,MSF-AAAAAA000000000000001054,New External ID
1590,Hepatitis C genotype 1,2024-07-11T23:33:15.253322Z,cf5c4bdd-8bc4-4598-9d5f-a6b58b685651,MSF-AAAAAA000000000000002369,New External ID
655,Posterior surface of thigh,2024-07-11T23:33:14.533170Z,473b0e35-2d63-4da3-b0fb-c6ab2f5f0b91,MSF-AAAAAA000000000000001055,New External ID
1591,Hepatitis C genotype 2,2024-07-11T23:33:13.821870Z,f7c57c4f-54ec-45f5-80c6-2e2e94fc457c,MSF-AAAAAA000000000000002370,New External ID
656,Thoracic spine,2024-07-11T23:33:13.109613Z,1aadcd35-6e3d-4b4c-9a10-7bec90ffcd96,MSF-AAAAAA000000000000001056,New External ID
1592,Hepatitis C genotype 3,2024-07-11T23:33:12.412902Z,6f1657be-25dd-448d-96b4-7956c718a633,MSF-AAAAAA000000000000002371,New External ID
657,Thoracic vertebra,2024-07-11T23:33:11.660451Z,c2976b76-35b1-4c2a-93c1-6cc712681e6d,MSF-AAAAAA000000000000001057,New External ID
1593,Hepatitis C genotype 4,2024-07-11T23:33:10.978895Z,387051f0-6849-4cb5-89ef-e5c34509791d,MSF-AAAAAA000000000000002372,New External ID
1594,Hepatitis C genotype 5,2024-07-11T23:33:10.322892Z,6bc7d1a1-b505-45cf-9c4e-d821bed952ea,MSF-AAAAAA000000000000002373,New External ID
659,Throat,2024-07-11T23:33:09.622196Z,962b80e4-bbd0-4d5c-a75d-b2afab001d19,MSF-AAAAAA000000000000001059,New External ID
1595,Hepatitis C genotype 6,2024-07-11T23:33:08.879353Z,49d7334b-ea12-4a86-b082-c362c91048b4,MSF-AAAAAA000000000000002374,New External ID
66,Abdominal pain,2024-07-11T23:33:08.112849Z,eaaeb9c1-286a-444b-a578-0db8cb86c126,MSF-AAAAAA000000000000000466,New External ID
1596,Hepatitis C virus genotype,2024-07-11T23:33:07.233502Z,e308f362-e0d2-4229-b0bd-bacccb196a3e,MSF-AAAAAA000000000000002375,New External ID
660,Thumb,2024-07-11T23:33:06.546240Z,7361ff62-b464-4dbf-8cff-c50ef1dcaeab,MSF-AAAAAA000000000000001060,New External ID
1597,SOAP note,2024-07-11T23:33:05.765309Z,ebae7e06-2c0e-4ca7-a41f-4c1bed090dcc,MSF-AAAAAA000000000000002382,New External ID
1598,Reevaluation,2024-07-11T23:33:05.046670Z,9c1cb30c-5bdf-4586-a997-b2771ec80c64,MSF-AAAAAA000000000000002383,New External ID
1599,Independent,2024-07-11T23:33:04.316814Z,a59e356b-e63d-43d6-8afc-462937fde407,MSF-AAAAAA000000000000002385,New External ID
16,Province,2024-07-11T23:33:03.577803Z,99f376b3-f524-489d-8d2a-dae6f5389903,MSF-AAAAAA000000000000000416,New External ID
664,Tibial nerve,2024-07-11T23:33:02.849186Z,3af4b912-3595-435a-9987-e4003ca033c8,MSF-AAAAAA000000000000001064,New External ID
160,Depression,2024-07-11T23:33:02.008946Z,2066f043-2f21-4c19-8c04-77301d7404f9,MSF-AAAAAA000000000000000560,New External ID
1600,Independent with mild difficulties,2024-07-11T23:33:01.246604Z,8aeb14ad-8dd5-4b30-8acd-38bec7a2bfd6,MSF-AAAAAA000000000000002386,New External ID
666,Trachea,2024-07-11T23:33:00.601689Z,430df75a-d5c2-4c8a-8f4c-37612e11d4b7,MSF-AAAAAA000000000000001066,New External ID
1601,Independent with severe difficulties,2024-07-11T23:32:59.714684Z,b259acdb-41b5-4634-83d9-8f25d9189678,MSF-AAAAAA000000000000002387,New External ID
667,Trunk,2024-07-11T23:32:58.997782Z,bf32e77c-4a87-4d6b-a5d9-6b0c4b27e038,MSF-AAAAAA000000000000001067,New External ID
1602,Complete dependent/Unable to do,2024-07-11T23:32:58.243907Z,f1b48208-614c-4cf5-b9ad-afd769ca6d09,MSF-AAAAAA000000000000002388,New External ID
1603,Obtaining and using toilet supplies,2024-07-11T23:32:57.593832Z,08253322-5a2f-494e-b6c4-22f99bcf8c18,MSF-AAAAAA000000000000002389,New External ID
1604,Managing clothes before and after toileting,2024-07-11T23:32:56.899607Z,bc62f8cf-9ac7-4161-b289-f5d82890308a,MSF-AAAAAA000000000000002390,New External ID
1605,Drying,2024-07-11T23:32:56.170168Z,d20f0a4a-1848-4b26-b728-085b3b1cc402,MSF-AAAAAA000000000000002391,New External ID
67,Abnormal vaginal bleeding,2024-07-11T23:32:55.429482Z,41371f81-f474-462f-a32b-a413d1367bde,MSF-AAAAAA000000000000000467,New External ID
1606,Turning taps,2024-07-11T23:32:54.676330Z,3ccb35b9-0af1-4572-92e9-44a1beaf3e9f,MSF-AAAAAA000000000000002392,New External ID
1607,Managing hair,2024-07-11T23:32:54.079820Z,4c1cc502-2d1e-4702-b793-2953c93a7f37,MSF-AAAAAA000000000000002393,New External ID
1608,Use nail clipper,2024-07-11T23:32:53.334825Z,01ddcee3-1032-41ee-9928-51a5bd313f5a,MSF-AAAAAA000000000000002394,New External ID
1609,Brushing teeth,2024-07-11T23:32:52.604899Z,cf4bfad8-ceb9-45cd-bee0-18d0384a82d9,MSF-AAAAAA000000000000002395,New External ID
161,Depression of lower half of nasal crest,2024-07-11T23:32:51.889727Z,caf1c3ae-0b94-4ae8-bd5d-8bdc9be700f7,MSF-AAAAAA000000000000000561,New External ID
674,Upper eyelid,2024-07-11T23:32:51.162953Z,3c658506-da4d-4752-b014-efd6b1be3dca,MSF-AAAAAA000000000000001074,New External ID
1610,Perfuming,2024-07-11T23:32:50.429116Z,6fcd71e4-293d-4971-95f8-5e917434c9c9,MSF-AAAAAA000000000000002396,New External ID
675,Upper jaw,2024-07-11T23:32:49.769404Z,0e417019-2000-4796-80d6-db9c6c21cdb7,MSF-AAAAAA000000000000001075,New External ID
1611,Washing hands,2024-07-11T23:32:48.973406Z,d6232d2b-f008-455f-8371-a94e5bac2b67,MSF-AAAAAA000000000000002397,New External ID
677,Upper limb peripheral nerves,2024-07-11T23:32:48.226200Z,f017693c-cc5a-4660-93bd-c38a7252ef84,MSF-AAAAAA000000000000001077,New External ID
1612,Shaving,2024-07-11T23:32:47.440936Z,11c9a339-09de-45bf-9101-9302553a3aaf,MSF-AAAAAA000000000000002398,New External ID
678,Upper lip,2024-07-11T23:32:46.761417Z,edfb00d4-0279-4708-b9b3-e9f52fd311e8,MSF-AAAAAA000000000000001078,New External ID
1613,Fastening buttons,2024-07-11T23:32:46.100478Z,a364282d-99dd-4589-b3a0-dc1a85efaff7,MSF-AAAAAA000000000000002399,New External ID
1708,Oxygen therapy support,2024-07-11T23:32:45.498907Z,2e9d005e-c09c-49af-91f4-702d20c5ca5a,MSF-AAAAAA000000000000002611,New External ID
620,Median nerve,2024-07-11T23:22:47.299251Z,7ed72dd3-0e11-4489-b6fb-759afa59b52f,MSF-AAAAAA000000000000001020,New External ID
671,Ulnar nerve,2024-07-11T23:22:46.363273Z,50c79a87-e6e4-4fa3-8d5a-402772b14302,MSF-AAAAAA000000000000001071,New External ID
637,Radial nerve,2024-07-11T23:22:45.411137Z,14ac01b8-adcc-4613-aecf-b21e90bd53a2,MSF-AAAAAA000000000000001037,New External ID
1517,Four plus,2024-07-11T23:22:44.350238Z,1696cd77-ce81-424b-8c1d-b8c23c922131,MSF-AAAAAA000000000000001917,New External ID
2331,Right: Passive ankle plantar flexion range of motion,2024-07-11T23:22:43.511218Z,4e936cc4-d2dc-476d-8860-9ce1041476b4,MSF-AAAAAA000000000000004229,New External ID
2327,Right: Passive ankle dorsiflexion Range of motion,2024-07-11T23:22:42.740292Z,eb2c8093-6776-42bb-8b58-2709007e0ebd,MSF-AAAAAA000000000000004225,New External ID
2333,Right: Active ankle plantar flexion range of motion,2024-07-11T23:22:41.944960Z,70439b66-6f48-4456-8407-85221c34616b,MSF-AAAAAA000000000000004231,New External ID
2329,Right: Active ankle dorsiflexion range of motion,2024-07-11T23:22:41.157894Z,ae89422c-e3ba-4b82-a4f6-e48c30cf8a03,MSF-AAAAAA000000000000004227,New External ID
1294,Urgent status,2024-07-11T23:22:40.326856Z,98501bfa-5917-4ee7-a7e0-5eaabc354aac,MSF-AAAAAA000000000000001694,New External ID
2124,Quite a lot of difficulty,2024-07-11T23:22:39.437785Z,5717d7f8-f732-4ea6-b70e-71543b090da0,MSF-AAAAAA000000000000003770,New External ID
2330,Left: Passive ankle plantar flexion range of motion,2024-07-11T23:22:38.494926Z,98830ff0-ed70-4c30-b3e7-77ee389ee839,MSF-AAAAAA000000000000004228,New External ID
2326,Left: Passive ankle dorsiflexion range of motion,2024-07-11T23:22:37.757569Z,6bb0b398-0936-4f1e-9e6f-baaa0a6b029e,MSF-AAAAAA000000000000004224,New External ID
2332,Left: Active ankle plantar flexion range of motion,2024-07-11T23:22:36.890470Z,dc44d888-7e72-483c-899d-4cb6ff2aae44,MSF-AAAAAA000000000000004230,New External ID
2328,Left: Active ankle dorsiflexion range of motion,2024-07-11T23:22:35.964785Z,e5bd1e95-319e-4ac7-89de-0b58eb3db695,MSF-AAAAAA000000000000004226,New External ID
2322,Left: Passive knee extension range of motion,2024-07-11T23:22:35.187065Z,c7d409b5-7d1a-4190-a848-01744cf204f5,MSF-AAAAAA000000000000004220,New External ID
2318,Left: Passive knee flexion range of motion,2024-07-11T23:22:34.347354Z,17870ff1-f28b-4532-a156-ed4b54961837,MSF-AAAAAA000000000000004216,New External ID
2324,Left: Active knee extension range of motion,2024-07-11T23:22:33.328384Z,d43f3505-ce57-4dd6-a0d1-3f72ed546366,MSF-AAAAAA000000000000004222,New External ID
2320,Left: Active knee flexion range of motion,2024-07-11T23:22:32.525990Z,449b9f54-e657-4656-a179-fe8905e39c1a,MSF-AAAAAA000000000000004218,New External ID
2323,Right: Passive knee extension range of motion,2024-07-11T23:22:30.719012Z,abccca00-8d02-4125-9eea-26f8e66f311b,MSF-AAAAAA000000000000004221,New External ID
2319,Right: Passive knee flexion range of motion,2024-07-11T23:22:29.942295Z,8a2d1ac5-926e-43cb-923c-6895cdf72603,MSF-AAAAAA000000000000004217,New External ID
2325,Right: Active knee extension range of motion,2024-07-11T23:22:29.238797Z,36975229-75fd-4276-aa76-0bbf1b4986b4,MSF-AAAAAA000000000000004223,New External ID
2321,Right: Active knee flexion range of motion,2024-07-11T23:22:28.507405Z,dac7da66-dbff-4fc4-a3e0-f041fb8764a9,MSF-AAAAAA000000000000004219,New External ID
2314,Left: Passive hip abduction range of motion,2024-07-11T23:22:27.525785Z,9141a49e-19e8-4316-9962-f3b8b3a85908,MSF-AAAAAA000000000000004212,New External ID
2310,Left: Passive hip extension range of motion,2024-07-11T23:22:26.203659Z,2e117e5f-972e-49f5-8e8c-308185af0620,MSF-AAAAAA000000000000004208,New External ID
2306,Left: Passive hip flexion range of motion,2024-07-11T23:22:21.321044Z,8077c6e3-7402-4893-9bd5-0f1a6f635485,MSF-AAAAAA000000000000004204,New External ID
2316,Left: Active hip abduction range of motion,2024-07-11T23:22:20.155795Z,e09cf340-41b9-495b-b79f-460bd387f70e,MSF-AAAAAA000000000000004214,New External ID
2312,Left: Active hip extension range of motion,2024-07-11T23:22:19.448462Z,e98a69a5-ff20-4d48-8e23-5e66f0ad9daa,MSF-AAAAAA000000000000004210,New External ID
2308,Left: Active hip flexion range of motion,2024-07-11T23:22:18.797024Z,e2e69625-2565-4b37-9930-a93f7dee6f58,MSF-AAAAAA000000000000004206,New External ID
2315,Right: Passive hip abduction range of motion,2024-07-11T23:22:18.125990Z,7feda567-ccba-4d0b-a794-40ef31c650eb,MSF-AAAAAA000000000000004213,New External ID
2311,Right: Passive hip extension range of motion,2024-07-11T23:22:17.461600Z,1b45ba42-4368-4b3e-bdc8-ff79ff90affc,MSF-AAAAAA000000000000004209,New External ID
2307,Right: Passive hip flexion range of motion,2024-07-11T23:22:16.742769Z,39f939c4-ef6e-40e4-a7e3-dd32420eb32d,MSF-AAAAAA000000000000004205,New External ID
2317,Right: Active hip abduction range of motion,2024-07-11T23:22:16.121763Z,55f15622-0f2a-4b70-9731-6a021ad55f93,MSF-AAAAAA000000000000004215,New External ID
2313,Right: Active hip extension range of motion,2024-07-11T23:22:15.483097Z,a7028510-681a-4c9c-a8f8-806549895d09,MSF-AAAAAA000000000000004211,New External ID
2309,Right: Active hip flexion range of motion,2024-07-11T23:22:14.837028Z,dd2869a1-88dc-43ec-ab78-5a361abf21df,MSF-AAAAAA000000000000004207,New External ID
2151,Left: passive wrist extension rang of motion,2024-07-11T23:22:14.195585Z,1f2c4a90-11d4-4a15-af68-03b1939ffcb2,MSF-AAAAAA000000000000003891,New External ID
2147,Left: passive wrist flexion range of motion,2024-07-11T23:22:13.537912Z,52c44e83-5356-4a6c-a89c-b2d84b5f989a,MSF-AAAAAA000000000000003887,New External ID
2149,Left: active wrist extension range of motion,2024-07-11T23:22:12.830636Z,4308206a-11f4-461a-8196-2f29bf828734,MSF-AAAAAA000000000000003889,New External ID
2145,Left: active wrist flexion range of motion,2024-07-11T23:22:12.172097Z,248cb4ae-c973-449a-9183-338e0da7f0ee,MSF-AAAAAA000000000000003885,New External ID
2152,Right: passive wrist extension range of motion,2024-07-11T23:22:11.525376Z,34453018-3dc0-4a23-93c8-68c962bb996c,MSF-AAAAAA000000000000003892,New External ID
2148,Right: passive wrist flexion range of motion,2024-07-11T23:22:10.875436Z,45e9ba05-b989-40c7-9ada-47001475f4bc,MSF-AAAAAA000000000000003888,New External ID
2150,Right: active wrist extension range of motion,2024-07-11T23:22:10.202336Z,7847f9a5-f7d8-4c12-bd1d-8eb2e832c55a,MSF-AAAAAA000000000000003890,New External ID
2146,Right: active wrist flexion range of motion,2024-07-11T23:22:09.479674Z,ea79d507-218b-482b-b055-5510338bd509,MSF-AAAAAA000000000000003886,New External ID
2114,Left: passive elbow flexion range of motion,2024-07-11T23:22:08.868437Z,3f0b15e8-4caa-4a9d-ba62-557d2782d90e,MSF-AAAAAA000000000000003737,New External ID
2116,Left: active elbow extension range of motion,2024-07-11T23:22:08.235296Z,2ac5d6f3-cb47-459f-9675-ec9ee09d56a8,MSF-AAAAAA000000000000003739,New External ID
2115,Right: passive elbow flexion range of motion,2024-07-11T23:22:07.604754Z,2f81618f-cc92-4d50-a789-c04de2f7d4d2,MSF-AAAAAA000000000000003738,New External ID
2117,Right: active elbow extension range of motion,2024-07-11T23:22:06.948273Z,a73253df-0d80-48bc-bd70-622f193fbbe4,MSF-AAAAAA000000000000003740,New External ID
2109,Right: passive shoulder external rotation range of motion,2024-07-11T23:22:06.194050Z,8abf2dcb-2090-4da0-9fd5-93794ae16e30,MSF-AAAAAA000000000000003732,New External ID
2105,Right: passive shoulder abduction range of motion,2024-07-11T23:22:05.446764Z,c284a1c2-78f2-4e22-8f80-829f7b381d42,MSF-AAAAAA000000000000003728,New External ID
2101,Right: passive shoulder flexion range of motion,2024-07-11T23:22:04.737089Z,42ab8a11-e996-4726-8698-1edd1dce963a,MSF-AAAAAA000000000000003724,New External ID
2111,Right: active shoulder external rotation range of motion,2024-07-11T23:22:04.033418Z,67994eed-29d4-4d4e-aac7-bfab08904f58,MSF-AAAAAA000000000000003734,New External ID
2107,Right: active shoulder abduction range of motion,2024-07-11T23:22:03.374968Z,c60dee27-1b89-4c76-8688-e7bf3700ea41,MSF-AAAAAA000000000000003730,New External ID
2103,Right: active shoulder flexion range of motion,2024-07-11T23:22:02.668612Z,ab131220-8b9e-42fc-a7fc-51dee8ada08d,MSF-AAAAAA000000000000003726,New External ID
2108,Left: passive shoulder external rotation range of motion,2024-07-11T23:22:02.025932Z,b9504524-1cdb-4f8c-aab4-09f30cca6a9b,MSF-AAAAAA000000000000003731,New External ID
2104,Left: passive shoulder abduction range of motion,2024-07-11T23:22:01.329790Z,8f48a438-235c-4a96-8f15-8a2ad9af72b7,MSF-AAAAAA000000000000003727,New External ID
2100,Left: passive shoulder flexion range of motion,2024-07-11T23:22:00.658763Z,db660ef7-154f-435e-ae39-d8d9f7dc2718,MSF-AAAAAA000000000000003723,New External ID
2110,Left: active shoulder external rotation range of motion,2024-07-11T23:21:59.893470Z,b314230c-12d9-4608-9a8e-a29ed2594951,MSF-AAAAAA000000000000003733,New External ID
2106,Left: active shoulder abduction range of motion,2024-07-11T23:21:59.211398Z,4eb49267-1f0c-4b67-9055-3064d352f148,MSF-AAAAAA000000000000003729,New External ID
2102,Left: active shoulder flexion range of motion,2024-07-11T23:21:58.495512Z,17e45d82-d936-443f-aacc-633a3b4db888,MSF-AAAAAA000000000000003725,New External ID
2446,First rabies vaccine,2024-07-11T23:21:57.179462Z,791e8f34-517f-4a5e-b816-208f6e215f03,MSF-AAAAAA000000000000004703,New External ID
2294,Active range of motion thumb,2024-07-11T23:21:55.191880Z,fdb0c7fb-b776-42ff-8878-ec80bba31721,MSF-AAAAAA000000000000004172,New External ID
2293,Right active abduction thumb,2024-07-11T23:21:54.492446Z,32d9ae1b-b29f-4bc5-8b73-108642949d32,MSF-AAAAAA000000000000004171,New External ID
